average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,year,geography,week,location_level,location_lat,location_lon
0.71,35590.98,12526.5,4086.26,42734.53,0.0,357.07,conventional,2015,Boise,49,Level 3,43.6150186,-116.2023137
1.02,5126.32,407520.22,142.99,75666.22,223.56,0.0,conventional,2015,Boston,49,Level 3,42.3600825,-71.0588801
1.23,1737.71,58197.34,167.12,48355.65,0.0,0.0,conventional,2015,Buffalo/Rochester,49,Level 3,43.15657789999999,-77.6088465
0.78,1943065.5,2100246.17,221957.26,1376640.91,126664.37,6962.06,conventional,2015,California,49,Level 2,36.778261,-119.4179324
0.99,34117.36,63074.74,28482.72,28181.92,2257.34,0.0,conventional,2015,Charlotte,49,Level 3,35.2270869,-80.8431267
1.14,53173.18,455048.11,92888.37,62473.12,420.95,16.76,conventional,2015,Chicago,49,Level 3,41.8781136,-87.6297982
0.83,2914.81,129978.67,15475.56,13539.21,42885.85,2718.94,conventional,2015,Cincinnati/Dayton,49,Level 3,39.7589478,-84.1916069
0.99,60376.23,33565.14,24435.11,12451.6,3866.86,2500.65,conventional,2015,Columbus,49,Level 3,39.9611755,-82.99879419999999
0.74,514160.41,412692.22,8533.47,108772.12,10525.27,166.48,conventional,2015,Dallas/Ft. Worth,49,Level 3,32.7078751,-96.9209135
0.76,111259.34,378124.28,8807.96,35086.04,304844.07,103.5,conventional,2015,Denver,49,Level 3,39.7392358,-104.990251
0.98,92957.56,78805.63,113791.21,30612.06,885.86,22744.87,conventional,2015,Detroit,49,Level 3,42.331427,-83.0457538
0.93,4026.57,165454.45,15635.86,26570.4,1560.59,3926.79,conventional,2015,Grand Rapids,49,Level 3,42.9633599,-85.6680863
1.0,401676.14,1680591.43,398320.64,325850.0,124306.44,50602.55,conventional,2015,Great Lakes,49,Level 2,45.0522366,-82.4846115
1.1,25260.16,99013.86,118.19,46345.26,458.29,0.0,conventional,2015,Harrisburg/Scranton,49,Level 3,40.2731911,-76.8867008
1.19,4269.91,199395.25,192.36,35448.13,639.77,0.0,conventional,2015,Hartford/Springfield,49,Level 3,41.7658043,-72.6733723
0.74,368528.91,490805.0,7041.19,61020.31,62281.44,0.0,conventional,2015,Houston,49,Level 3,29.7604267,-95.3698028
0.92,4067.0,89452.99,13570.12,19365.92,17733.68,1550.73,conventional,2015,Indianapolis,49,Level 3,39.768403,-86.158068
1.19,65041.02,7716.82,703.2,8770.31,11105.78,0.0,conventional,2015,Jacksonville,49,Level 3,30.3321838,-81.65565099999999
0.89,94777.64,107758.8,10794.34,30201.26,492.79,0.0,conventional,2015,Las Vegas,49,Level 3,36.171563,-115.1391009
0.66,1204232.39,682692.02,64728.33,997845.83,92324.72,6467.24,conventional,2015,Los Angeles,49,Level 3,34.0549076,-118.242643
0.83,2186.88,65644.34,4604.01,10619.03,19216.17,1006.92,conventional,2015,Louisville,49,Level 3,38.2526647,-85.7584557
1.25,247061.97,34861.19,83.27,25297.27,33209.91,0.0,conventional,2015,Miami/Ft. Lauderdale,49,Level 3,26.3013917,-80.6326916
1.0,507201.58,1154808.22,133316.89,377999.41,57793.89,2018.02,conventional,2015,Midsouth,49,Level 2,,
1.0,88033.66,9655.78,5447.67,22956.94,4797.18,98.0,conventional,2015,Nashville,49,Level 3,36.1626638,-86.7816016
0.94,117854.69,21553.04,325.0,41822.8,3839.67,0.0,conventional,2015,New Orleans/Mobile,49,Level 3,29.95106579999999,-90.0715323
1.2,15730.1,887708.08,892.62,136643.23,27997.51,0.0,conventional,2015,New York,49,Level 3,40.7127753,-74.0059728
1.14,85444.57,2541186.76,3341.42,547611.8,40901.19,8.81,conventional,2015,Northeast,49,Level 2,43.2994285,-74.21793260000001
1.11,3320.11,261503.41,94.18,38140.59,0.0,0.0,conventional,2015,Northern New England,49,Level 3,43.9653889,-70.8226541
1.2,135222.96,21555.66,121.93,24098.62,18064.65,0.0,conventional,2015,Orlando,49,Level 3,28.5383832,-81.3789269
1.18,16536.57,254808.6,540.52,67405.8,7596.24,8.27,conventional,2015,Philadelphia,49,Level 3,39.9525839,-75.1652215
0.56,760680.02,271207.14,13354.8,60255.64,2.74,0.0,conventional,2015,Phoenix/Tucson,49,Level 3,32.2539787,-110.9741769
1.21,1712.54,41481.83,1081.56,8739.98,8854.32,0.0,conventional,2015,Pittsburgh,49,Level 3,40.44062479999999,-79.9958864
1.08,579077.46,394656.96,13005.11,243961.62,13539.44,1049.02,conventional,2015,Plains,49,Level 2,,
0.73,90996.95,270188.87,13360.01,363808.78,4531.76,883.83,conventional,2015,Portland,49,Level 3,45.515232,-122.6783853
0.97,54037.25,84518.32,26500.57,45120.91,202.43,0.0,conventional,2015,Raleigh/Greensboro,49,Level 3,36.0755917,-79.7590191
0.98,65474.44,77494.48,7028.58,26727.63,6.09,0.0,conventional,2015,Richmond/Norfolk,49,Level 3,37.5407246,-77.4360481
1.01,41191.54,35662.29,100.43,22565.73,0.0,0.0,conventional,2015,Roanoke,49,Level 3,37.2709704,-79.9414266
1.07,82537.98,184349.52,12748.39,38638.58,0.0,5.76,conventional,2015,Sacramento,49,Level 3,38.5815719,-121.4943996
0.67,196490.3,209350.93,17406.01,114044.25,28225.13,0.0,conventional,2015,San Diego,49,Level 3,32.715738,-117.1610838
1.06,102771.75,498975.34,37321.12,55171.77,638.89,103.62,conventional,2015,San Francisco,49,Level 3,37.7749295,-122.4194155
0.81,117507.93,219412.63,9120.48,380298.38,0.0,165.19,conventional,2015,Seattle,49,Level 3,47.6061389,-122.3328481
1.03,130410.85,47118.94,9427.71,40092.42,6203.8,20.68,conventional,2015,South Carolina,49,Level 3,33.836081,-81.1637245
0.76,2271088.12,1989750.87,38648.11,496732.56,141970.0,336.81,conventional,2015,South Central,49,Level 2,33.9891116,-118.2914872
1.13,1520190.48,248205.38,15672.86,275520.16,145934.58,27.12,conventional,2015,Southeast,49,Level 2,,
0.85,18780.0,39234.39,2758.78,38946.79,513.71,0.0,conventional,2015,Spokane,49,Level 3,47.6579711,-117.4235319
1.09,60481.9,25222.92,27.18,53742.31,8069.77,0.0,conventional,2015,St. Louis,49,Level 3,38.6270025,-90.1994042
1.17,874.9,34439.57,11.91,15306.35,0.0,0.0,conventional,2015,Syracuse,49,Level 3,43.0481221,-76.14742439999999
1.17,145404.19,29926.02,43.83,33251.65,18505.52,0.0,conventional,2015,Tampa,49,Level 3,27.9516896,-82.45875269999999
0.89,9405464.36,12160838.62,931830.63,5005077.36,1233956.21,63229.39,conventional,2015,Total U.S.,49,Level 1,37.09024,-95.712891
0.75,2097720.52,2051392.83,107568.34,1360760.83,582846.33,2224.99,conventional,2015,West,49,Level 2,,
0.74,398871.12,133434.18,21088.12,68233.56,1604.79,0.0,conventional,2015,West Tex/New Mexico,49,Level 3,31.75355119999999,-106.4917179
0.93,794.7,109149.67,130.5,8042.21,103.14,0.0,conventional,2015,Albany,50,Level 3,42.6525793,-73.7562317
0.96,324932.28,31019.08,275.8,38903.57,22628.21,13.53,conventional,2015,Atlanta,50,Level 3,33.748752,-84.38768449999999
1.15,44400.26,399851.59,24291.2,149070.4,1895.88,0.0,conventional,2015,Baltimore/Washington,50,Level 3,39.1775921,-76.6683889
0.99,27148.61,2985.73,6458.44,21842.87,4.44,20.96,conventional,2015,Boise,50,Level 3,43.6150186,-116.2023137
1.01,4641.02,455362.38,219.4,89523.38,199.58,0.0,conventional,2015,Boston,50,Level 3,42.3600825,-71.0588801
1.35,1421.12,40783.22,66.45,56202.44,0.0,0.0,conventional,2015,Buffalo/Rochester,50,Level 3,43.15657789999999,-77.6088465
0.87,1806690.08,1627240.76,232985.13,1404012.0,180150.37,8275.96,conventional,2015,California,50,Level 2,36.778261,-119.4179324
0.95,31727.46,62544.19,23842.95,35793.08,3238.51,0.0,conventional,2015,Charlotte,50,Level 3,35.2270869,-80.8431267
1.07,40380.09,451470.42,94162.53,76829.42,5693.75,65.29,conventional,2015,Chicago,50,Level 3,41.8781136,-87.6297982
0.79,3802.6,123544.78,4574.03,15835.2,58783.54,846.12,conventional,2015,Cincinnati/Dayton,50,Level 3,39.7589478,-84.1916069
1.03,69742.59,21750.83,12957.84,14642.3,4307.42,1216.09,conventional,2015,Columbus,50,Level 3,39.9611755,-82.99879419999999
0.79,476178.99,319789.56,62436.8,114978.22,7472.99,34.62,conventional,2015,Dallas/Ft. Worth,50,Level 3,32.7078751,-96.9209135
0.83,96222.34,321764.32,29349.34,34244.4,260040.92,81.18,conventional,2015,Denver,50,Level 3,39.7392358,-104.990251
1.05,132206.07,38088.87,47788.47,48318.35,2843.43,6342.66,conventional,2015,Detroit,50,Level 3,42.331427,-83.0457538
1.24,3809.88,69582.68,3264.07,38257.02,2231.37,500.67,conventional,2015,Grand Rapids,50,Level 3,42.9633599,-85.6680863
1.03,463349.67,1342449.84,228576.54,409909.7,148004.93,16157.38,conventional,2015,Great Lakes,50,Level 2,45.0522366,-82.4846115
1.14,27053.78,107144.99,229.97,51752.86,877.05,0.0,conventional,2015,Harrisburg/Scranton,50,Level 3,40.2731911,-76.8867008
1.24,4439.86,186550.43,332.83,46493.47,741.57,0.0,conventional,2015,Hartford/Springfield,50,Level 3,41.7658043,-72.6733723
0.73,412187.8,386865.21,81450.04,69011.01,48622.22,616.67,conventional,2015,Houston,50,Level 3,29.7604267,-95.3698028
1.03,4904.51,69984.32,11398.44,21259.82,15580.08,2215.72,conventional,2015,Indianapolis,50,Level 3,39.768403,-86.158068
0.96,100533.31,8913.72,199.12,11312.69,19064.31,13.01,conventional,2015,Jacksonville,50,Level 3,30.3321838,-81.65565099999999
0.95,101042.61,68490.51,4942.71,33834.13,7809.39,0.0,conventional,2015,Las Vegas,50,Level 3,36.171563,-115.1391009
0.74,1072331.45,456120.56,67975.05,962784.81,123270.26,7813.94,conventional,2015,Los Angeles,50,Level 3,34.0549076,-118.242643
0.91,1830.69,47375.43,1613.63,11718.37,13677.35,328.35,conventional,2015,Louisville,50,Level 3,38.2526647,-85.7584557
0.97,387065.94,49363.2,85.47,38463.54,54339.31,0.0,conventional,2015,Miami/Ft. Lauderdale,50,Level 3,26.3013917,-80.6326916
1.03,515063.58,1060753.67,113979.43,445274.87,57239.73,831.54,conventional,2015,Midsouth,50,Level 2,,
0.91,103097.4,11175.45,6145.91,23065.69,9806.94,134.55,conventional,2015,Nashville,50,Level 3,36.1626638,-86.7816016
0.86,119689.49,31214.29,437.88,44564.8,8310.74,0.0,conventional,2015,New Orleans/Mobile,50,Level 3,29.95106579999999,-90.0715323
1.12,15990.38,975504.52,1657.92,222446.62,39205.85,0.0,conventional,2015,New York,50,Level 3,40.7127753,-74.0059728
1.09,81055.1,2852333.86,4716.39,706707.82,51734.84,3.51,conventional,2015,Northeast,50,Level 2,43.2994285,-74.21793260000001
0.95,2970.12,369076.25,116.84,35319.62,0.0,0.0,conventional,2015,Northern New England,50,Level 3,43.9653889,-70.8226541
0.96,217679.37,24260.86,168.63,31407.15,36585.51,0.0,conventional,2015,Orlando,50,Level 3,28.5383832,-81.3789269
1.18,12500.24,244536.03,683.27,87738.34,6908.05,3.24,conventional,2015,Philadelphia,50,Level 3,39.9525839,-75.1652215
0.66,546182.56,241774.69,9429.99,92028.11,18054.74,0.0,conventional,2015,Phoenix/Tucson,50,Level 3,32.2539787,-110.9741769
1.19,1219.9,38684.45,959.83,15525.47,8943.09,0.0,conventional,2015,Pittsburgh,50,Level 3,40.44062479999999,-79.9958864
1.02,695419.91,463238.46,17927.73,266174.79,28516.98,1223.26,conventional,2015,Plains,50,Level 2,,
0.93,94577.23,162734.28,12487.18,159009.01,109.68,186.14,conventional,2015,Portland,50,Level 3,45.515232,-122.6783853
0.98,51042.68,86614.43,24041.02,45573.83,355.83,0.0,conventional,2015,Raleigh/Greensboro,50,Level 3,36.0755917,-79.7590191
0.98,57804.67,75113.57,7096.7,34365.83,0.0,0.0,conventional,2015,Richmond/Norfolk,50,Level 3,37.5407246,-77.4360481
1.01,38378.38,34347.46,127.18,27030.08,2.97,0.0,conventional,2015,Roanoke,50,Level 3,37.2709704,-79.9414266
1.0,94854.9,221627.68,16953.75,43250.73,2.88,0.0,conventional,2015,Sacramento,50,Level 3,38.5815719,-121.4943996
0.84,155111.21,118664.89,16726.87,128053.44,43991.89,0.0,conventional,2015,San Diego,50,Level 3,32.715738,-117.1610838
1.22,127080.03,384958.63,34069.96,69022.62,781.91,103.31,conventional,2015,San Francisco,50,Level 3,37.7749295,-122.4194155
1.05,114813.13,156347.74,9650.5,173537.66,35.61,43.39,conventional,2015,Seattle,50,Level 3,47.6061389,-122.3328481
0.96,148691.81,47393.23,7391.81,43815.6,9863.71,10.37,conventional,2015,South Carolina,50,Level 3,33.836081,-81.1637245
0.78,2366879.8,1559601.21,271514.98,554563.94,115546.32,1203.17,conventional,2015,South Central,50,Level 2,33.9891116,-118.2914872
0.96,2127600.06,303892.09,12361.35,326312.25,272310.91,111.54,conventional,2015,Southeast,50,Level 2,,
0.99,22229.24,20738.68,2189.59,22269.39,4.28,0.0,conventional,2015,Spokane,50,Level 3,47.6579711,-117.4235319
0.99,64673.08,24481.09,71.71,55878.32,20979.32,0.0,conventional,2015,St. Louis,50,Level 3,38.6270025,-90.1994042
1.32,773.81,33149.83,5.7,16455.23,0.0,0.0,conventional,2015,Syracuse,50,Level 3,43.0481221,-76.14742439999999
0.96,242293.88,40944.16,52.15,42015.01,40338.72,0.0,conventional,2015,Tampa,50,Level 3,27.9516896,-82.45875269999999
0.93,9855053.66,10805838.91,1016163.17,4964462.13,1371440.28,28377.23,conventional,2015,Total U.S.,50,Level 1,37.09024,-95.712891
0.85,1798995.46,1596329.01,134101.62,851506.76,517936.19,570.88,conventional,2015,West,50,Level 2,,
0.78,437780.91,100110.13,13576.25,83053.1,10947.84,573.33,conventional,2015,West Tex/New Mexico,50,Level 3,31.75355119999999,-106.4917179
1.35,674.28,44638.81,58.33,9408.07,97.49,0.0,conventional,2015,Albany,51,Level 3,42.6525793,-73.7562317
1.08,251774.15,20702.45,103.06,46930.26,11867.61,0.0,conventional,2015,Atlanta,51,Level 3,33.748752,-84.38768449999999
1.11,44741.37,434590.82,19112.14,141751.91,2486.16,0.0,conventional,2015,Baltimore/Washington,51,Level 3,39.1775921,-76.6683889
1.03,25628.22,2546.09,7393.84,21900.35,11.43,24.12,conventional,2015,Boise,51,Level 3,43.6150186,-116.2023137
1.07,4912.37,390100.99,5887.72,88768.47,133.33,0.0,conventional,2015,Boston,51,Level 3,42.3600825,-71.0588801
1.37,1164.92,38430.71,106.67,51165.21,0.0,0.0,conventional,2015,Buffalo/Rochester,51,Level 3,43.15657789999999,-77.6088465
0.94,1676601.43,1543280.76,266689.82,1061703.58,136747.1,10714.52,conventional,2015,California,51,Level 2,36.778261,-119.4179324
0.98,29500.04,55520.58,19842.51,33273.25,1781.51,0.0,conventional,2015,Charlotte,51,Level 3,35.2270869,-80.8431267
0.91,35724.99,464574.15,96306.3,76241.25,9592.65,8230.0,conventional,2015,Chicago,51,Level 3,41.8781136,-87.6297982
0.85,2732.05,108930.75,7517.01,12118.45,39679.66,4447.65,conventional,2015,Cincinnati/Dayton,51,Level 3,39.7589478,-84.1916069
1.03,57557.75,23198.49,16370.5,11760.83,4248.29,4257.36,conventional,2015,Columbus,51,Level 3,39.9611755,-82.99879419999999
0.82,439792.68,257532.45,91158.34,103511.91,10331.25,25724.53,conventional,2015,Dallas/Ft. Worth,51,Level 3,32.7078751,-96.9209135
1.05,113403.55,188263.2,24477.83,34993.02,167806.94,0.0,conventional,2015,Denver,51,Level 3,39.7392358,-104.990251
1.1,110507.5,42663.06,45459.85,40496.17,2931.68,8377.98,conventional,2015,Detroit,51,Level 3,42.331427,-83.0457538
1.13,2630.11,85259.91,3211.51,30547.62,2288.36,2324.75,conventional,2015,Grand Rapids,51,Level 3,42.9633599,-85.6680863
1.01,383701.76,1337404.03,241580.61,358218.65,122999.48,60840.92,conventional,2015,Great Lakes,51,Level 2,45.0522366,-82.4846115
1.11,24111.34,100758.01,158.29,53929.04,1229.55,0.0,conventional,2015,Harrisburg/Scranton,51,Level 3,40.2731911,-76.8867008
1.18,4806.75,212205.34,184.96,45981.69,977.0,0.0,conventional,2015,Hartford/Springfield,51,Level 3,41.7658043,-72.6733723
0.75,382444.22,278067.11,127372.19,72198.16,31520.66,30753.33,conventional,2015,Houston,51,Level 3,29.7604267,-95.3698028
1.1,3702.2,67983.94,9327.71,18144.63,12133.67,5061.53,conventional,2015,Indianapolis,51,Level 3,39.768403,-86.158068
1.19,63053.15,6544.15,241.09,16151.43,9940.6,5.24,conventional,2015,Jacksonville,51,Level 3,30.3321838,-81.65565099999999
0.96,96355.05,77086.11,4749.61,34992.96,19110.98,0.0,conventional,2015,Las Vegas,51,Level 3,36.171563,-115.1391009
0.85,870581.1,396515.66,96111.9,681332.22,94921.87,10409.7,conventional,2015,Los Angeles,51,Level 3,34.0549076,-118.242643
1.05,1703.96,30942.26,2554.61,11290.59,9360.13,591.88,conventional,2015,Louisville,51,Level 3,38.2526647,-85.7584557
1.21,238269.18,32386.55,92.33,50138.45,29624.11,23.09,conventional,2015,Miami/Ft. Lauderdale,51,Level 3,26.3013917,-80.6326916
1.05,446433.13,1024405.09,96387.48,434534.42,38523.1,3737.71,conventional,2015,Midsouth,51,Level 2,,
0.99,87309.07,7415.81,4356.81,23562.1,4722.17,7.6,conventional,2015,Nashville,51,Level 3,36.1626638,-86.7816016
0.92,110266.94,18630.27,255.72,57100.55,5619.06,64.48,conventional,2015,New Orleans/Mobile,51,Level 3,29.95106579999999,-90.0715323
1.23,13998.35,867406.68,803.83,212615.2,44523.92,0.0,conventional,2015,New York,51,Level 3,40.7127753,-74.0059728
1.2,72576.52,2330694.41,14909.65,709816.2,60823.26,1300.0,conventional,2015,Northeast,51,Level 2,43.2994285,-74.21793260000001
1.17,2616.13,232459.75,3820.83,45911.51,0.0,0.0,conventional,2015,Northern New England,51,Level 3,43.9653889,-70.8226541
1.21,131152.6,15794.56,122.07,36258.03,16747.55,0.0,conventional,2015,Orlando,51,Level 3,28.5383832,-81.3789269
1.33,9646.13,198361.8,532.68,88587.5,9715.02,0.0,conventional,2015,Philadelphia,51,Level 3,39.9525839,-75.1652215
0.53,785254.94,204147.3,10346.68,72169.92,25305.41,0.0,conventional,2015,Phoenix/Tucson,51,Level 3,32.2539787,-110.9741769
1.22,1176.24,40726.41,1003.63,17094.03,8749.15,223.33,conventional,2015,Pittsburgh,51,Level 3,40.44062479999999,-79.9958864
1.13,497437.17,341262.17,27253.71,255725.09,16936.24,1247.26,conventional,2015,Plains,51,Level 2,,
0.98,82416.56,134956.77,13276.06,185479.46,29.77,140.22,conventional,2015,Portland,51,Level 3,45.515232,-122.6783853
0.98,43169.56,78630.35,20913.36,46617.48,253.47,0.0,conventional,2015,Raleigh/Greensboro,51,Level 3,36.0755917,-79.7590191
0.99,45598.33,73851.02,5425.25,33982.55,5.25,7.88,conventional,2015,Richmond/Norfolk,51,Level 3,37.5407246,-77.4360481
1.0,27512.58,31883.26,116.69,27888.28,8.89,773.33,conventional,2015,Roanoke,51,Level 3,37.2709704,-79.9414266
1.0,99604.61,224843.47,15917.28,45138.23,8.66,5.78,conventional,2015,Sacramento,51,Level 3,38.5815719,-121.4943996
0.94,130565.46,119298.5,25052.93,111019.22,34540.33,0.0,conventional,2015,San Diego,51,Level 3,32.715738,-117.1610838
1.15,173521.67,364622.31,33083.99,65038.1,766.09,59.32,conventional,2015,San Francisco,51,Level 3,37.7749295,-122.4194155
1.15,88134.2,139794.19,6308.35,170458.45,11.87,155.26,conventional,2015,Seattle,51,Level 3,47.6061389,-122.3328481
1.04,115402.34,39931.51,6244.22,44628.73,4851.44,7.81,conventional,2015,South Carolina,51,Level 3,33.836081,-81.1637245
0.81,2166801.03,1226508.86,412828.75,555356.92,95639.5,108072.79,conventional,2015,South Central,51,Level 2,33.9891116,-118.2914872
1.12,1449139.49,211595.53,10520.4,399343.68,135633.67,72.3,conventional,2015,Southeast,51,Level 2,,
1.12,17819.26,16576.75,2660.37,24499.24,0.0,0.0,conventional,2015,Spokane,51,Level 3,47.6579711,-117.4235319
1.13,40333.06,23867.6,40.52,59160.36,12026.12,0.0,conventional,2015,St. Louis,51,Level 3,38.6270025,-90.1994042
1.36,646.68,22231.33,12.89,16474.25,0.0,0.0,conventional,2015,Syracuse,51,Level 3,43.0481221,-76.14742439999999
1.15,146376.83,23810.77,33.84,50715.84,18013.56,0.0,conventional,2015,Tampa,51,Level 3,27.9516896,-82.45875269999999
0.98,8710021.76,9329861.85,1201020.01,4618389.66,1025048.77,199305.12,conventional,2015,Total U.S.,51,Level 1,37.09024,-95.712891
0.88,2017331.24,1314711.0,130849.6,843691.13,417746.45,13319.61,conventional,2015,West,51,Level 2,,
0.83,389110.55,108176.29,12953.59,90392.86,23535.8,25716.67,conventional,2015,West Tex/New Mexico,51,Level 3,31.75355119999999,-106.4917179
1.33,1036.74,54454.85,48.16,8603.62,93.25,0.0,conventional,2015,Albany,52,Level 3,42.6525793,-73.7562317
0.99,292097.36,27350.92,297.9,48605.95,17748.36,0.0,conventional,2015,Atlanta,52,Level 3,33.748752,-84.38768449999999
1.17,40450.49,394104.02,17353.79,142543.88,2367.22,0.0,conventional,2015,Baltimore/Washington,52,Level 3,39.1775921,-76.6683889
0.97,30482.25,2971.94,5894.4,23520.19,5.69,35.22,conventional,2015,Boise,52,Level 3,43.6150186,-116.2023137
1.13,3886.27,346964.7,13952.56,85913.6,99.26,0.0,conventional,2015,Boston,52,Level 3,42.3600825,-71.0588801
1.35,1367.81,39542.83,85.76,55236.68,0.0,0.0,conventional,2015,Buffalo/Rochester,52,Level 3,43.15657789999999,-77.6088465
0.9,1833946.59,1760956.02,232755.85,1090140.07,110737.35,11829.59,conventional,2015,California,52,Level 2,36.778261,-119.4179324
0.96,33070.27,62956.24,23041.69,35130.42,2499.62,0.0,conventional,2015,Charlotte,52,Level 3,35.2270869,-80.8431267
0.93,42799.0,445218.79,78378.25,83066.75,1617.67,10056.67,conventional,2015,Chicago,52,Level 3,41.8781136,-87.6297982
0.87,2633.37,100444.22,9546.88,14050.64,30968.06,5350.6,conventional,2015,Cincinnati/Dayton,52,Level 3,39.7589478,-84.1916069
0.99,41808.54,27120.67,15564.05,15032.43,3874.64,4164.71,conventional,2015,Columbus,52,Level 3,39.9611755,-82.99879419999999
0.8,494425.64,276556.76,84912.97,136560.04,12277.7,15657.53,conventional,2015,Dallas/Ft. Worth,52,Level 3,32.7078751,-96.9209135
0.98,93034.2,246747.13,19103.69,38620.02,227884.21,85.85,conventional,2015,Denver,52,Level 3,39.7392358,-104.990251
1.08,83097.26,50545.78,59789.18,48936.21,762.35,12368.92,conventional,2015,Detroit,52,Level 3,42.331427,-83.0457538
1.13,2992.62,101109.84,5754.75,30738.09,2919.24,4199.31,conventional,2015,Grand Rapids,52,Level 3,42.9633599,-85.6680863
1.01,336673.7,1411808.83,254629.93,400003.8,98401.09,79085.61,conventional,2015,Great Lakes,52,Level 2,45.0522366,-82.4846115
1.16,22694.58,98629.2,149.11,51396.6,776.06,0.0,conventional,2015,Harrisburg/Scranton,52,Level 3,40.2731911,-76.8867008
1.27,4427.27,194438.24,169.66,43577.26,944.14,0.0,conventional,2015,Hartford/Springfield,52,Level 3,41.7658043,-72.6733723
0.78,389773.22,288003.62,126150.81,73711.94,36493.62,30373.33,conventional,2015,Houston,52,Level 3,29.7604267,-95.3698028
1.04,4647.28,69384.73,11206.4,20644.64,11524.06,5688.98,conventional,2015,Indianapolis,52,Level 3,39.768403,-86.158068
0.99,91470.46,7688.79,514.7,15300.85,18008.04,0.0,conventional,2015,Jacksonville,52,Level 3,30.3321838,-81.65565099999999
0.83,135799.94,93317.46,4977.64,34675.97,23936.13,0.0,conventional,2015,Las Vegas,52,Level 3,36.171563,-115.1391009
0.8,976982.58,455203.42,86202.11,722787.61,74359.03,11407.39,conventional,2015,Los Angeles,52,Level 3,34.0549076,-118.242643
1.04,1377.63,37760.21,3204.01,11289.8,7288.66,734.63,conventional,2015,Louisville,52,Level 3,38.2526647,-85.7584557
0.99,387953.32,44652.25,54.44,53606.13,58798.6,0.0,conventional,2015,Miami/Ft. Lauderdale,52,Level 3,26.3013917,-80.6326916
1.05,435246.31,1022861.71,103811.97,464119.16,35717.26,3374.92,conventional,2015,Midsouth,52,Level 2,,
0.96,79508.7,8706.29,4748.08,23563.06,7140.43,3.33,conventional,2015,Nashville,52,Level 3,36.1626638,-86.7816016
0.91,105570.93,18655.62,284.7,53908.72,9224.82,19.5,conventional,2015,New Orleans/Mobile,52,Level 3,29.95106579999999,-90.0715323
1.17,13711.19,872603.6,894.58,208470.99,34191.25,4.44,conventional,2015,New York,52,Level 3,40.7127753,-74.0059728
1.2,69920.54,2313155.65,35858.35,690116.94,46305.06,1003.66,conventional,2015,Northeast,52,Level 2,43.2994285,-74.21793260000001
1.21,2601.32,250270.9,12123.24,39602.96,0.0,0.0,conventional,2015,Northern New England,52,Level 3,43.9653889,-70.8226541
0.99,211102.9,20765.29,124.04,40641.55,33139.76,0.0,conventional,2015,Orlando,52,Level 3,28.5383832,-81.3789269
1.25,9778.07,208945.03,530.89,82776.35,6513.36,3.18,conventional,2015,Philadelphia,52,Level 3,39.9525839,-75.1652215
0.49,738314.8,286858.37,11642.46,70749.02,30142.78,0.0,conventional,2015,Phoenix/Tucson,52,Level 3,32.2539787,-110.9741769
1.25,1241.48,45856.11,951.32,17512.17,7392.15,156.67,conventional,2015,Pittsburgh,52,Level 3,40.44062479999999,-79.9958864
1.1,571602.6,404837.9,25188.57,279127.08,24838.63,1328.45,conventional,2015,Plains,52,Level 2,,
1.01,87748.64,131201.91,16182.87,181763.3,44.65,249.1,conventional,2015,Portland,52,Level 3,45.515232,-122.6783853
0.96,47444.55,86212.38,21669.44,52596.72,502.87,0.0,conventional,2015,Raleigh/Greensboro,52,Level 3,36.0755917,-79.7590191
0.98,46837.66,67974.89,5986.26,40770.1,3.44,5.25,conventional,2015,Richmond/Norfolk,52,Level 3,37.5407246,-77.4360481
0.96,33255.5,31680.16,152.86,32877.16,0.0,619.24,conventional,2015,Roanoke,52,Level 3,37.2709704,-79.9414266
0.98,98482.89,249362.94,13805.3,42084.71,5.78,0.0,conventional,2015,Sacramento,52,Level 3,38.5815719,-121.4943996
0.92,141447.28,130341.75,20174.55,116383.07,31621.75,0.0,conventional,2015,San Diego,52,Level 3,32.715738,-117.1610838
1.05,181704.67,422617.8,28184.73,59094.49,582.9,21.81,conventional,2015,San Francisco,52,Level 3,37.7749295,-122.4194155
1.09,101442.85,178459.6,7000.66,162930.64,26.71,325.48,conventional,2015,Seattle,52,Level 3,47.6061389,-122.3328481
0.98,137133.17,48908.4,8151.76,48181.83,9060.09,7.83,conventional,2015,South Carolina,52,Level 3,33.836081,-81.1637245
0.81,2295315.43,1290847.05,392846.12,663310.0,105317.59,84028.58,conventional,2015,South Central,52,Level 2,33.9891116,-118.2914872
0.98,2045752.24,275823.43,13994.48,425319.18,264039.61,27.11,conventional,2015,Southeast,52,Level 2,,
1.05,20577.16,21592.44,2889.97,21900.09,0.0,139.72,conventional,2015,Spokane,52,Level 3,47.6579711,-117.4235319
1.1,50481.76,25206.85,23.89,58430.48,17978.39,0.0,conventional,2015,St. Louis,52,Level 3,38.6270025,-90.1994042
1.36,828.65,23560.51,14.41,17940.65,0.0,0.0,conventional,2015,Syracuse,52,Level 3,43.0481221,-76.14742439999999
0.97,246326.83,35652.12,56.54,55850.56,38301.93,0.0,conventional,2015,Tampa,52,Level 3,27.9516896,-82.45875269999999
0.95,9626901.09,10197890.05,1184340.09,4850404.09,1252626.31,185822.04,conventional,2015,Total U.S.,52,Level 1,37.09024,-95.712891
